hall,machine_name,outcome,window0_range,window0_n,window0_p,window0_effect,window0_top_weekday,window1_range,window1_n,window1_p,window1_effect,window1_top_weekday,n_common_weekdays,spearman_rho,spearman_p,recent_significant,consistent_with_prior_window,note
蒲田1,スマスロ炎炎ノ消防隊2,hit104,2026-04-02..2026-06-30,431,0.2220129254234952,0.0717230538011642,水,2026-03-04..2026-04-01,145,0.3573047792400271,0.06343931652918197,日,7,0.05504818825631804,0.9066888237538449,False,False,
蒲田1,スマスロ炎炎ノ消防隊2,plus,2026-04-02..2026-06-30,431,0.5492476214733419,0.0,水,2026-03-04..2026-04-01,145,0.29328415891679843,0.09378538629946104,月,7,-0.21821789023599242,0.638298871640929,False,False,
蒲田1,スマート沖スロ ドラゴンハナハナ～閃光～,hit104,2026-04-02..2026-06-30,333,0.6753623316168307,0.0,日,2026-01-02..2026-04-01,331,0.9847415241141095,0.0,水,7,-0.5714285714285715,0.18020198891152767,False,False,
蒲田1,スマート沖スロ ドラゴンハナハナ～閃光～,plus,2026-04-02..2026-06-30,333,0.24179107207182982,0.07628265377190244,金,2026-01-02..2026-04-01,331,0.7116158793375388,0.0,水,7,-0.7857142857142859,0.03623846267982715,False,False,
蒲田1,スーパーブラックジャック,hit104,2026-04-02..2026-06-30,344,0.23367076227094563,0.07718612231422359,土,2026-01-02..2026-04-01,409,0.8486919604688687,0.0,金,7,-0.01801874925391118,0.9694153868031988,False,False,
蒲田1,スーパーブラックジャック,plus,2026-04-02..2026-06-30,344,0.06808917363931409,0.12913702024910517,土,2026-01-02..2026-04-01,409,0.8479684921739762,0.0,金,7,0.10714285714285716,0.8191508555699912,False,False,
蒲田1,スーパーリオエース2,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
蒲田1,スーパーリオエース2,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
蒲田1,ソードアート・オンライン,hit104,2026-04-02..2026-06-30,147,0.7489623445697939,0.0,土,2026-01-02..2026-04-01,182,0.09343185923581641,0.16297523434215466,水,7,0.6071428571428572,0.14823116148116164,False,True,
蒲田1,ソードアート・オンライン,plus,2026-04-02..2026-06-30,147,0.7795820595984672,0.0,土,2026-01-02..2026-04-01,182,0.0666381252790368,0.1784630841790778,水,7,0.5585812268712466,0.19245253188052228,False,True,
蒲田1,タクトオーパス デスティニー,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=18 < 40; window1_n=0 < 40
蒲田1,タクトオーパス デスティニー,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=18 < 40; window1_n=0 < 40
蒲田1,チバリヨ2プラス,hit104,2026-04-02..2026-06-30,232,0.5926144001194573,0.0,月,2026-01-02..2026-04-01,204,0.02106634032875227,0.20901480536739775,金,7,-0.07142857142857144,0.879048193148154,False,False,
蒲田1,チバリヨ2プラス,plus,2026-04-02..2026-06-30,232,0.4028579797835187,0.026185417813336758,月,2026-01-02..2026-04-01,204,0.0802541688753091,0.160741404199827,金,7,-0.10714285714285716,0.8191508555699912,False,False,
蒲田1,ディスクアップ ULTRAREMIX,hit104,2026-04-02..2026-06-30,124,0.14135555126224703,0.17052090143092832,木,2026-01-07..2026-04-01,96,0.034722877463218955,0.28126835313782084,日,7,-0.5357142857142858,0.21521745567801298,False,False,
蒲田1,ディスクアップ ULTRAREMIX,plus,2026-04-02..2026-06-30,124,0.07454282784071842,0.21020235441440752,土,2026-01-07..2026-04-01,96,0.03975788631231528,0.27437635562617,日,7,-0.5585812268712466,0.19245253188052228,False,False,
蒲田1,デビル メイ クライ5 スタイリッシュトライブ,hit104,2026-04-02..2026-06-30,146,0.20186671548959392,0.13097728778016185,日,2026-01-02..2026-04-01,163,0.29434787857678213,0.08815333165891093,日,7,0.25,0.5887244480896832,False,False,
蒲田1,デビル メイ クライ5 スタイリッシュトライブ,plus,2026-04-02..2026-06-30,146,0.40084608378170267,0.03337959845790657,日,2026-01-02..2026-04-01,163,0.6468736217220314,0.0,日,7,0.4504687313477795,0.310429301851323,False,False,
蒲田1,ドッチ,hit104,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
蒲田1,ドッチ,plus,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
蒲田1,ネオアイムジャグラーEX,hit104,2026-04-02..2026-06-30,1938,0.04527510739077873,0.059507650730825146,火,2026-01-02..2026-04-01,1965,0.18890142432628157,0.0373118006823352,水,7,0.28571428571428575,0.5345092286010406,False,False,
蒲田1,ネオアイムジャグラーEX,plus,2026-04-02..2026-06-30,1938,0.1091476358614265,0.047591652752994026,土,2026-01-02..2026-04-01,1965,0.37508584420454694,0.015024029301704798,土,7,0.42857142857142866,0.3373683110858243,False,False,
蒲田1,ハッピージャグラーVIII,hit104,2026-04-02..2026-06-30,795,0.21642781123213678,0.053820907758365094,土,2026-01-02..2026-04-01,801,0.3813631559815504,0.021752392766936104,月,7,0.42857142857142866,0.3373683110858243,False,False,
蒲田1,ハッピージャグラーVIII,plus,2026-04-02..2026-06-30,795,0.024996495325331027,0.10311398896940639,土,2026-01-02..2026-04-01,801,0.9672109921159026,0.0,火,7,0.34235623582431246,0.4522512215909064,True,False,
蒲田1,バイオハザード RE:3,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
蒲田1,バイオハザード RE:3,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
蒲田1,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,hit104,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=2 < 40
蒲田1,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,plus,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=2 < 40
蒲田1,ビッグドリーム THE GOLDEN PUSHER,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
蒲田1,ビッグドリーム THE GOLDEN PUSHER,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
蒲田1,ファンキージャグラー2,hit104,2026-04-02..2026-06-30,1052,0.7878818611051117,0.0,火,2026-01-02..2026-04-01,1076,0.0052181487931336965,0.10755694672069793,土,7,0.07207499701564472,0.877959250822513,False,False,
蒲田1,ファンキージャグラー2,plus,2026-04-02..2026-06-30,1052,0.3354434330540925,0.028254730224582695,土,2026-01-02..2026-04-01,1076,0.1401818445555772,0.05822583559951129,土,7,0.28571428571428575,0.5345092286010406,False,False,
蒲田1,マイジャグラーV,hit104,2026-04-02..2026-06-30,2206,0.06191324540298116,0.05216306038746356,土,2026-01-02..2026-04-01,2246,0.04716100085897438,0.05482736018934229,水,7,0.21428571428571433,0.6445115810207203,False,False,
蒲田1,マイジャグラーV,plus,2026-04-02..2026-06-30,2206,0.008079366292406624,0.07173682815832477,土,2026-01-02..2026-04-01,2246,0.028674756600882145,0.0600101953003071,土,7,0.7207499701564473,0.06763499473028162,False,True,
蒲田1,マギアレコード 魔法少女まどか☆マギカ外伝,hit104,2026-04-02..2026-06-30,488,0.8091376558377198,0.0,月,2026-01-02..2026-04-01,596,0.38518777498764595,0.023887613453660368,水,7,0.28571428571428575,0.5345092286010406,False,False,
蒲田1,マギアレコード 魔法少女まどか☆マギカ外伝,plus,2026-04-02..2026-06-30,488,0.902337198000324,0.0,火,2026-01-02..2026-04-01,596,0.35249095262327407,0.03329176914207613,水,7,-0.3214285714285715,0.4820720382996778,False,False,
蒲田1,ミスタージャグラー,hit104,2026-04-02..2026-06-30,353,0.49050932891956434,0.0,日,2026-01-02..2026-04-01,357,0.5347812780805363,0.0,金,7,0.5454545454545454,0.20537163420793175,False,True,
蒲田1,ミスタージャグラー,plus,2026-04-02..2026-06-30,353,0.8276476269635513,0.0,日,2026-01-02..2026-04-01,357,0.4204819753864665,0.00455000133372856,金,7,0.03571428571428572,0.9394082054712856,False,False,
蒲田1,ミリオンゴッド‐神々の軌跡‐,hit104,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
蒲田1,ミリオンゴッド‐神々の軌跡‐,plus,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
蒲田1,モンキーターンV,hit104,2026-04-02..2026-06-30,956,0.7087709935434996,0.0,火,2026-01-02..2026-04-01,1172,0.47871507220070286,0.0,火,7,0.3214285714285715,0.4820720382996778,False,False,
蒲田1,モンキーターンV,plus,2026-04-02..2026-06-30,956,0.5463506601949697,0.0,火,2026-01-02..2026-04-01,1172,0.6680431821779611,0.0,土,7,0.25,0.5887244480896832,False,False,
蒲田1,モンスターハンターライズ,hit104,2026-04-02..2026-06-30,690,0.48704680695441105,0.0,火,2026-01-02..2026-04-01,576,0.21581597336865502,0.06332990851650694,日,7,0.10714285714285716,0.8191508555699912,False,False,
蒲田1,モンスターハンターライズ,plus,2026-04-02..2026-06-30,690,0.7133191541454093,0.0,金,2026-01-02..2026-04-01,576,0.20682375688992635,0.06516272849592984,日,7,0.3571428571428572,0.431611352038328,False,False,
蒲田1,ヨルムンガンド,hit104,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
蒲田1,ヨルムンガンド,plus,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
蒲田1,不二子BT,hit104,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=1 < 40
蒲田1,不二子BT,plus,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=1 < 40
蒲田1,化物語,hit104,2026-04-02..2026-06-30,376,0.8061345814503886,0.0,土,2026-01-07..2026-04-01,252,0.0966577824122749,0.13711578059805204,月,7,0.01818181818181818,0.9691386884277833,False,False,
蒲田1,化物語,plus,2026-04-02..2026-06-30,376,0.7944669338633368,0.0,土,2026-01-07..2026-04-01,252,0.031312881052270446,0.1766216628437876,月,7,-0.25226248955475655,0.585241090716058,False,False,
蒲田1,北斗の拳 転生の章2,hit104,2026-04-02..2026-06-30,1422,0.7996891790322058,0.0,木,2026-02-05..2026-04-01,947,0.4578048151092421,0.0,火,7,-0.5357142857142858,0.21521745567801298,False,False,
蒲田1,北斗の拳 転生の章2,plus,2026-04-02..2026-06-30,1422,0.7174190864903934,0.0,日,2026-02-05..2026-04-01,947,0.3313277553377315,0.030528721171026632,火,7,-0.07142857142857144,0.879048193148154,False,False,
蒲田1,吉宗,hit104,2026-04-02..2026-06-30,272,0.8171735272816987,0.0,金,2026-01-02..2026-04-01,259,0.571395533204166,0.0,月,7,-0.03571428571428572,0.9394082054712856,False,False,
蒲田1,吉宗,plus,2026-04-02..2026-06-30,272,0.6209575281811681,0.0,金,2026-01-02..2026-04-01,259,0.7274335942986826,0.0,月,7,-0.25226248955475655,0.585241090716058,False,False,
蒲田1,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,hit104,2026-04-02..2026-06-30,139,0.1363762194875128,0.16350475335749504,月,2026-01-02..2026-04-01,184,0.27563003499510363,0.09007253518031486,木,7,-0.10714285714285716,0.8191508555699912,False,False,
蒲田1,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,plus,2026-04-02..2026-06-30,139,0.42359544408286465,0.0,月,2026-01-02..2026-04-01,184,0.19304121043347366,0.12003429738694817,木,7,-0.07272727272727272,0.8768606086907874,False,False,
蒲田1,戦国†恋姫,hit104,2026-04-02..2026-06-30,87,0.48179328787289355,0.0,月,2026-01-02..2026-04-01,84,0.7342106218638362,0.0,日,7,-0.03571428571428572,0.9394082054712856,False,False,
蒲田1,戦国†恋姫,plus,2026-04-02..2026-06-30,87,0.5307410770396788,0.0,月,2026-01-02..2026-04-01,84,0.059122040889503305,0.2701850401041628,日,7,-0.2882999880625789,0.5306506599466652,False,False,
蒲田1,戦国乙女4 戦乱に閃く炯眼の軍師,hit104,2026-04-02..2026-06-30,333,0.6539728761408823,0.0,火,2026-01-02..2026-04-01,399,0.9455353833657906,0.0,金,7,-0.6666937223947136,0.10192046024618238,False,False,
蒲田1,戦国乙女4 戦乱に閃く炯眼の軍師,plus,2026-04-02..2026-06-30,333,0.16922781448331753,0.09600692099455771,日,2026-01-02..2026-04-01,399,0.9717290345910067,0.0,土,7,0.5714285714285715,0.18020198891152767,False,True,
蒲田1,押忍!番長ZERO,hit104,2026-04-02..2026-06-30,72,0.9952375877406031,0.0,水,2026-02-02..2026-04-01,75,0.2581645021089848,0.14951560288344623,火,7,0.35781322366606727,0.430684325148261,False,False,
蒲田1,押忍!番長ZERO,plus,2026-04-02..2026-06-30,72,0.9439705836145739,0.0,月,2026-02-02..2026-04-01,75,0.22182913957480374,0.17036980903508567,火,7,0.19266865889711313,0.6789524571942249,False,False,
蒲田1,攻殻機動隊,hit104,2026-04-02..2026-06-30,265,0.22989475287845787,0.0889959238278958,土,2026-03-04..2026-04-01,87,0.6254585131881432,0.0,日,7,0.4076871241636057,0.36394248359194625,False,False,
蒲田1,攻殻機動隊,plus,2026-04-02..2026-06-30,265,0.06586099570096564,0.14832091128177116,土,2026-03-04..2026-04-01,87,0.22187596486409122,0.15842431010449615,日,7,0.34235623582431246,0.4522512215909064,False,False,
蒲田1,新鬼武者3,hit104,2026-04-02..2026-06-30,396,0.5660309928644904,0.0,火,2026-01-02..2026-04-01,614,0.06187838794107639,0.09888681981674294,土,7,-0.07142857142857144,0.879048193148154,False,False,
蒲田1,新鬼武者3,plus,2026-04-02..2026-06-30,396,0.4983905460748237,0.0,日,2026-01-02..2026-04-01,614,0.02794931047244794,0.11527309075358752,火,7,-0.07142857142857144,0.879048193148154,False,False,
蒲田1,東京リベンジャーズ,hit104,2026-04-02..2026-06-30,400,0.17685187047513276,0.08565293482218626,日,2026-01-02..2026-04-01,680,0.696444674329792,0.0,土,7,0.0,1.0,False,False,
蒲田1,東京リベンジャーズ,plus,2026-04-02..2026-06-30,400,0.15722170721415812,0.090782662710525,日,2026-01-02..2026-04-01,680,0.7966716145756753,0.0,水,7,0.21428571428571433,0.6445115810207203,False,False,
蒲田1,東京喰種,hit104,2026-04-02..2026-06-30,1455,0.08501806135095978,0.05926223327243496,日,2026-01-02..2026-04-01,1047,0.07591507023818052,0.07202351069947531,土,7,0.7857142857142859,0.03623846267982715,False,True,
蒲田1,東京喰種,plus,2026-04-02..2026-06-30,1455,0.03577102667484177,0.07179264021257477,日,2026-01-02..2026-04-01,1047,0.08298112569297215,0.07033034991598756,土,7,0.8214285714285715,0.0234488083456915,False,True,
蒲田1,機動戦士ガンダムユニコーン 覚醒DRIVE,hit104,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=39 < 40; window1_n=0 < 40
蒲田1,機動戦士ガンダムユニコーン 覚醒DRIVE,plus,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=39 < 40; window1_n=0 < 40
蒲田1,沖ドキ!BLACK,hit104,2026-04-02..2026-06-30,330,0.7572260426952387,0.0,金,2026-01-02..2026-04-01,347,0.4716998648354075,0.0,火,7,0.28571428571428575,0.5345092286010406,False,False,
蒲田1,沖ドキ!BLACK,plus,2026-04-02..2026-06-30,330,0.656915034281137,0.0,日,2026-01-02..2026-04-01,347,0.8620835877898122,0.0,火,7,-0.054056247761733546,0.9083652825239955,False,False,
蒲田1,沖ドキ!DUO アンコール,hit104,2026-04-02..2026-06-30,240,0.7129928602943383,0.0,土,2026-01-21..2026-04-01,380,0.1343794774216225,0.09961430543219918,木,7,0.10714285714285716,0.8191508555699912,False,False,
蒲田1,沖ドキ!DUO アンコール,plus,2026-04-02..2026-06-30,240,0.8561850277602201,0.0,土,2026-01-21..2026-04-01,380,0.16219735365559798,0.09177954679594066,木,7,-0.10714285714285716,0.8191508555699912,False,False,
蒲田1,沖ドキ!ゴージャス 30Φ,hit104,2026-04-02..2026-06-30,243,0.6724758190343609,0.0,土,2026-01-02..2026-04-01,249,0.7949435030578412,0.0,月,7,-0.3571428571428572,0.431611352038328,False,False,
蒲田1,沖ドキ!ゴージャス 30Φ,plus,2026-04-02..2026-06-30,243,0.45377436808428306,0.0,木,2026-01-02..2026-04-01,249,0.7374772537279016,0.0,月,7,-0.2727723627949905,0.5539606519328917,False,False,
蒲田1,無職転生 ～異世界行ったら本気だす～,hit104,2026-04-02..2026-06-30,216,0.37426132146820473,0.04453642022399322,火,2026-01-21..2026-04-01,130,0.07332711285257677,0.20617040435279535,水,7,-0.39285714285714296,0.3833168704269727,False,False,
蒲田1,無職転生 ～異世界行ったら本気だす～,plus,2026-04-02..2026-06-30,216,0.373906196286481,0.04471566034739568,火,2026-01-21..2026-04-01,130,0.1270951133560727,0.17379054861997165,水,7,-0.30631873731649006,0.504027008666588,False,False,
蒲田1,甲鉄城のカバネリ,hit104,2026-04-01..2026-06-29,156,0.06670865644049441,0.192709549919744,水,2026-01-01..2026-03-31,141,0.9621749126056597,0.0,火,7,-0.6126374746329801,0.1435885753012861,False,False,
蒲田1,甲鉄城のカバネリ,plus,2026-04-01..2026-06-29,156,0.09455394031859107,0.1753832367808499,水,2026-01-01..2026-03-31,141,0.7153660927474088,0.0,日,7,-0.5765999761251578,0.17538182452245643,False,False,
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,hit104,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=11 < 40
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,plus,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=11 < 40
蒲田1,痛いのは嫌なので防御力に極振りしたいと思います。,hit104,2026-04-02..2026-06-30,264,0.23326822245294854,0.08815309338613256,火,2026-01-02..2026-04-01,408,0.8662918611693611,0.0,木,7,0.7500000000000002,0.05218140045705778,False,True,
蒲田1,痛いのは嫌なので防御力に極振りしたいと思います。,plus,2026-04-02..2026-06-30,264,0.5807515717666776,0.0,火,2026-01-02..2026-04-01,408,0.8044472109322449,0.0,土,7,0.3571428571428572,0.431611352038328,False,False,
蒲田1,真打 吉宗,hit104,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
蒲田1,真打 吉宗,plus,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
蒲田1,虚構推理,hit104,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
蒲田1,虚構推理,plus,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
