hall,machine_name,outcome,window0_range,window0_n,window0_p,window0_effect,window0_top_dd,window1_range,window1_n,window1_p,window1_effect,window1_top_dd,n_common_dd_levels,spearman_rho,spearman_p,recent_significant,consistent_with_prior_window,note
レイトギャップ,北斗の拳 転生の章2,hit104,2026-04-02..2026-06-30,1296.0,0.0053801833026731,0.1343107729746782,6.0,2026-02-04..2026-04-01,912.0,0.0478408894590922,0.1237550473830486,2.0,31.0,0.1396831225944492,0.4535868654228964,True,False,
レイトギャップ,北斗の拳 転生の章2,plus,2026-04-02..2026-06-30,1296.0,0.0072310152936617,0.1308887867248594,6.0,2026-02-04..2026-04-01,912.0,0.0672647717340504,0.1161049756414308,2.0,31.0,0.2149130840666464,0.2456250605258791,True,False,
ARROW,スマスロ北斗の拳,hit104,2026-04-01..2026-06-29,1201.0,0.0264690431827493,0.1179665322362673,24.0,2026-01-01..2026-03-31,1710.0,0.005265236958034,0.1171425986463581,29.0,31.0,0.1776881096960236,0.3389160380687903,True,False,
ARROW,スマスロ北斗の拳,plus,2026-04-01..2026-06-29,1201.0,0.054007621441601,0.1055713508733684,17.0,2026-01-01..2026-03-31,1710.0,0.0096559026179836,0.1108991881663781,29.0,31.0,0.1049339251685287,0.5742570893288428,False,False,
ARROW,北斗の拳 転生の章2,hit104,2026-04-01..2026-06-29,1582.0,0.4750549568796791,0.0,10.0,2026-02-04..2026-03-31,1120.0,0.190361707268316,0.0764000398708622,2.0,31.0,-0.0636365058429211,0.7337828572913814,False,False,
ARROW,北斗の拳 転生の章2,plus,2026-04-01..2026-06-29,1582.0,0.2265511205027245,0.0586235524940406,22.0,2026-02-04..2026-03-31,1120.0,0.131831864762175,0.0882044226403721,2.0,31.0,0.0939299402977508,0.615244176242934,False,False,
ヒロキ,スマスロ北斗の拳,hit104,2026-04-02..2026-06-30,655.0,0.2414566398325272,0.0873210457736362,28.0,2026-01-02..2026-04-01,749.0,0.6946097502170281,0.0,4.0,31.0,-0.0860573060294861,0.6452921344144161,False,False,
ヒロキ,スマスロ北斗の拳,plus,2026-04-02..2026-06-30,655.0,0.3298088210679943,0.0652885571804109,28.0,2026-01-02..2026-04-01,749.0,0.3950546321604785,0.0429253251604578,4.0,31.0,0.0195623677509634,0.9168102463434428,False,False,
ヒロキ,北斗の拳 転生の章2,hit104,2026-04-02..2026-06-30,905.0,0.0277811757256075,0.1349941062518599,13.0,2026-02-04..2026-04-01,660.0,0.4789775753065906,0.0,12.0,31.0,0.1845388949445829,0.3203127469705553,True,False,
ヒロキ,北斗の拳 転生の章2,plus,2026-04-02..2026-06-30,905.0,0.0120842137511655,0.149020545731966,13.0,2026-02-04..2026-04-01,660.0,0.2531411961307113,0.084180781705817,12.0,31.0,-0.1949761550660667,0.2932126694639035,True,False,
ザシティ,スマスロ北斗の拳,hit104,2026-04-02..2026-06-30,307.0,0.4143833540490271,0.054915405726699,13.0,2026-01-02..2026-04-01,255.0,0.5408807352716787,0.0,24.0,29.0,0.0681058455345725,0.7255610634706728,False,False,
ザシティ,スマスロ北斗の拳,plus,2026-04-02..2026-06-30,307.0,0.5790329765984257,0.0,5.0,2026-01-02..2026-04-01,255.0,0.3113061580330452,0.1112465014087996,24.0,29.0,0.147066267741604,0.4464821092520374,False,False,
ザシティ,北斗の拳 転生の章2,hit104,2026-04-02..2026-06-30,349.0,0.1703916759721228,0.1433278360965355,17.0,2026-02-04..2026-04-01,409.0,0.9944334414212592,0.0,31.0,31.0,0.2434579598134023,0.1869106964619713,False,False,
ザシティ,北斗の拳 転生の章2,plus,2026-04-02..2026-06-30,349.0,0.4132480069957254,0.0524613958586421,17.0,2026-02-04..2026-04-01,409.0,0.9682090009497036,0.0,5.0,31.0,0.164176972693783,0.3774823923694049,False,False,
楽園,スマスロ北斗の拳,hit104,2026-04-02..2026-06-30,494.0,0.8034478671569816,0.0,17.0,2026-01-02..2026-04-01,918.0,0.4957135656209768,0.0,10.0,31.0,0.0233286280943696,0.90086606191279,False,False,
楽園,スマスロ北斗の拳,plus,2026-04-02..2026-06-30,494.0,0.7611416581562431,0.0,17.0,2026-01-02..2026-04-01,918.0,0.2258738503848848,0.0770165986065356,10.0,31.0,0.1189972048804136,0.5237385064072514,False,False,
楽園,北斗の拳 転生の章2,hit104,2026-04-02..2026-06-30,2051.0,0.4330104184125045,0.0175341558057714,29.0,2026-02-04..2026-04-01,1115.0,0.0024671810943523,0.1538124279111264,1.0,31.0,-0.1964005803149044,0.2896308200806409,False,False,
楽園,北斗の拳 転生の章2,plus,2026-04-02..2026-06-30,2051.0,0.2314309184943936,0.0508385218721981,29.0,2026-02-04..2026-04-01,1115.0,0.0029180267396829,0.1519508327729264,1.0,31.0,-0.2566237381568677,0.1634475007751955,False,False,
金時,スマスロ北斗の拳,hit104,2026-04-02..2026-06-30,228.0,0.5534212824925232,0.0,27.0,2026-01-02..2026-04-01,341.0,0.5839155364946531,0.0,27.0,31.0,0.2173232270396818,0.2402424189455251,False,False,
金時,スマスロ北斗の拳,plus,2026-04-02..2026-06-30,228.0,0.7314527043410914,0.0,27.0,2026-01-02..2026-04-01,341.0,0.8258936050427709,0.0,27.0,31.0,0.2382829912218186,0.1967481480293639,False,False,
金時,北斗の拳 転生の章2,hit104,2026-04-02..2026-06-30,442.0,0.5525180728656631,0.0,18.0,2026-02-04..2026-04-01,282.0,0.4767381586318036,0.0,31.0,31.0,-0.0926564285978615,0.6200652717174652,False,False,
金時,北斗の拳 転生の章2,plus,2026-04-02..2026-06-30,442.0,0.6737611962060541,0.0,18.0,2026-02-04..2026-04-01,282.0,0.3615287036846127,0.0848438433344249,31.0,31.0,-0.2176842221404299,0.2394430320879575,False,False,
