date,weekday,mode,bt_mean_diff,bt_min_digit_mean,bt_max_digit_mean,bt_digit_range,n_valid_digits
2025-11-01,土,normal,146.0625,-538.7916666666666,686.1153846153846,1224.9070512820513,10
2025-11-02,日,normal,212.58052434456928,-287.69565217391306,608.6363636363636,896.3320158102767,10
2025-11-03,月,normal,6.247191011235955,-391.7142857142857,302.24,693.9542857142858,10
2025-11-04,火,normal,105.25468164794007,-216.30769230769232,414.9130434782609,631.2207357859531,10
2025-11-05,水,normal,118.57358490566038,-199.3913043478261,632.1212121212121,831.5125164690382,10
2025-11-06,木,normal,79.8754716981132,-284.1818181818182,469.1923076923077,753.3741258741259,10
2025-11-07,金,normal,112.82641509433962,-272.5,267.82608695652175,540.3260869565217,10
2025-11-08,土,normal,-90.92830188679245,-424.53846153846155,151.07407407407408,575.6125356125356,10
2025-11-09,日,normal,24.871698113207547,-379.2121212121212,597.2692307692307,976.481351981352,10
2025-11-10,月,normal,-104.30681818181819,-383.04,175.57142857142858,558.6114285714286,10
2025-11-11,火,normal,175.49621212121212,-306.46153846153845,523.8260869565217,830.2876254180602,10
2025-11-12,水,normal,108.48863636363636,-308.8695652173913,654.8076923076923,963.6772575250836,10
2025-11-13,木,normal,61.73106060606061,-268.0,367.3076923076923,635.3076923076924,10
2025-11-14,金,normal,-18.140151515151516,-447.84615384615387,434.7878787878788,882.6340326340327,10
2025-11-15,土,normal,239.4090909090909,-323.68,538.0,861.6800000000001,10
2025-11-16,日,normal,72.4280303030303,-583.5454545454545,628.0769230769231,1211.6223776223776,10
2025-11-17,月,normal,130.34220532319392,-225.53571428571428,521.625,747.1607142857142,10
2025-11-18,火,normal,27.50190114068441,-339.1666666666667,389.0,728.1666666666667,10
2025-11-19,水,normal,22.068441064638783,-343.5,281.59090909090907,625.090909090909,10
2025-11-20,木,normal,73.82509505703422,-183.70833333333334,417.0,600.7083333333334,10
2025-11-21,金,normal,-45.863117870722434,-267.0,143.0,410.0,10
2025-11-22,土,normal,233.04182509505702,-208.25,725.4814814814815,933.7314814814815,10
2025-11-23,日,normal,152.46007604562737,-360.88,827.1785714285714,1188.0585714285714,10
2025-11-24,月,normal,124.31558935361217,-250.63636363636363,635.0833333333334,885.719696969697,10
2025-11-25,火,normal,106.08365019011407,-183.03703703703704,474.21875,657.2557870370371,10
2025-11-26,水,normal,-1.282442748091603,-390.86206896551727,316.2083333333333,707.0704022988506,10
2025-11-27,木,normal,48.97328244274809,-192.71875,432.7241379310345,625.4428879310344,10
2025-11-28,金,normal,15.438931297709924,-367.2413793103448,432.90909090909093,800.1504702194358,10
2025-11-29,土,normal,-120.85114503816794,-467.1111111111111,378.59090909090907,845.7020202020201,10
2025-11-30,日,normal,279.48091603053433,-220.41666666666666,1004.5416666666666,1224.9583333333333,10
2025-12-01,月,normal,102.1145038167939,-360.6875,573.2068965517242,933.8943965517242,10
2025-12-02,火,normal,65.87404580152672,-229.66666666666666,333.25925925925924,562.9259259259259,10
2025-12-03,水,normal,-18.35114503816794,-363.85185185185185,466.51724137931035,830.3690932311622,10
2025-12-04,木,normal,17.34351145038168,-250.22222222222223,310.2,560.4222222222222,10
2025-12-05,金,normal,83.75190839694656,-140.0,435.2083333333333,575.2083333333333,10
2025-12-06,土,normal,15.320610687022901,-409.34615384615387,771.7037037037037,1181.0498575498575,10
2025-12-07,日,normal,-35.67175572519084,-288.48148148148147,442.7916666666667,731.2731481481482,10
2025-12-08,月,normal,-8.82824427480916,-336.14814814814815,324.42857142857144,660.5767195767196,10
2025-12-09,火,normal,91.40697674418605,-65.11538461538461,242.74074074074073,307.85612535612535,10
2025-12-10,水,normal,-83.68992248062015,-349.28,340.8333333333333,690.1133333333332,10
2025-12-11,木,normal,232.11570247933884,-244.95238095238096,634.92,879.8723809523809,10
2025-12-12,金,normal,131.28682170542635,-157.54545454545453,414.84615384615387,572.3916083916084,10
2025-12-13,土,normal,22.565891472868216,-388.7878787878788,389.2,777.9878787878788,10
2025-12-14,日,normal,38.24031007751938,-252.66666666666666,228.72,481.38666666666666,10
2025-12-15,月,normal,3.937743190661479,-195.33333333333334,206.54545454545453,401.8787878787879,10
2025-12-16,火,normal,138.1556420233463,-138.84,503.1666666666667,642.0066666666667,10
2025-12-17,水,normal,-23.688715953307394,-232.58333333333334,149.27272727272728,381.8560606060606,10
2025-12-18,木,normal,77.74708171206225,-76.22727272727273,287.84,364.0672727272727,10
2025-12-19,金,normal,132.96108949416342,-360.28,586.5238095238095,946.8038095238095,10
2025-12-20,土,normal,159.0466926070039,-470.0769230769231,726.5925925925926,1196.6695156695157,10
2025-12-21,日,normal,50.95330739299611,-543.12,448.6969696969697,991.8169696969696,10
2025-12-22,月,normal,-39.51372549019608,-268.5,385.92,654.4200000000001,10
2025-12-23,火,normal,-38.4609375,-350.96,204.4375,555.3975,10
2025-12-24,水,normal,49.09765625,-234.0,428.7692307692308,662.7692307692307,10
2025-12-25,木,normal,72.41796875,-265.38461538461536,376.23809523809524,641.6227106227107,10
2025-12-26,金,normal,19.24609375,-408.53846153846155,531.96,940.4984615384616,10
2025-12-27,土,normal,77.98046875,-220.65384615384616,471.69565217391306,692.3494983277592,10
2025-12-28,日,normal,105.39565217391305,-270.05555555555554,662.6521739130435,932.707729468599,10
2025-12-29,月,normal,-136.74609375,-369.9130434782609,245.46875,615.3817934782609,10
2025-12-30,火,normal,39.756521739130434,-317.09090909090907,495.59090909090907,812.6818181818181,10
2025-12-31,水,normal,-22.27734375,-253.2,233.61904761904762,486.81904761904764,10
2026-01-01,木,normal,-81.99609375,-427.64,389.3125,816.9525,10
2026-01-02,金,normal,-13.984375,-411.52,199.15625,610.67625,10
2026-01-03,土,normal,-39.48828125,-442.46875,530.08,972.54875,10
2026-01-04,日,normal,-98.06640625,-664.7407407407408,543.6923076923077,1208.4330484330485,10
2026-01-05,月,normal,-39.49795918367347,-346.9166666666667,251.04347826086956,597.9601449275362,10
2026-01-06,火,normal,-34.23770491803279,-333.15384615384613,255.79166666666666,588.9455128205128,10
2026-01-07,水,normal,109.80327868852459,-185.0,509.6666666666667,694.6666666666667,10
2026-01-08,木,normal,-80.64754098360656,-359.5,192.76,552.26,10
2026-01-09,金,normal,49.50409836065574,-241.83333333333334,500.4736842105263,742.3070175438596,10
2026-01-10,土,normal,56.885245901639344,-278.3333333333333,323.04,601.3733333333333,10
2026-01-11,日,normal,325.4672131147541,17.25,589.8947368421053,572.6447368421053,10
2026-01-12,月,normal,49.3155737704918,-342.0833333333333,244.3846153846154,586.4679487179487,10
2026-01-13,火,normal,29.934426229508198,-295.17391304347825,464.10526315789474,759.279176201373,10
2026-01-14,水,normal,211.08196721311475,-201.57692307692307,611.3225806451613,812.8995037220844,10
2026-01-15,木,normal,77.55,-390.7391304347826,274.7391304347826,665.4782608695652,10
2026-01-16,金,normal,117.34166666666667,-62.55,388.25,450.8,10
2026-01-17,土,normal,48.09166666666667,-303.4,621.4347826086956,924.8347826086956,10
2026-01-18,日,normal,-61.916666666666664,-323.4,354.8695652173913,678.2695652173913,10
2026-01-19,月,normal,-38.559670781893004,-433.76666666666665,350.48,784.2466666666667,10
2026-01-20,火,normal,88.27385892116183,-335.95652173913044,414.6521739130435,750.608695652174,10
2026-01-21,水,normal,72.61410788381743,-318.7391304347826,526.2608695652174,845.0,10
2026-01-22,木,normal,-30.502074688796682,-303.8636363636364,227.1,530.9636363636364,10
2026-01-23,金,normal,114.88381742738589,-137.34782608695653,331.9,469.2478260869565,10
2026-01-24,土,normal,77.69709543568464,-341.54545454545456,538.7083333333334,880.253787878788,10
2026-01-25,日,normal,-68.10788381742739,-308.92,177.56521739130434,486.48521739130433,10
2026-01-26,月,normal,57.995850622406635,-375.59090909090907,320.12,695.7109090909091,10
2026-01-27,火,normal,70.66804979253112,-253.84,705.8333333333334,959.6733333333334,10
2026-01-28,水,normal,125.93775933609959,-360.5,698.7826086956521,1059.282608695652,10
2026-01-29,木,normal,15.493775933609959,-237.56,203.56521739130434,441.1252173913043,10
2026-01-30,金,normal,328.8215767634855,-186.0,1122.0,1308.0,10
2026-01-31,土,normal,120.99170124481327,-205.2608695652174,867.75,1073.0108695652175,10
2026-02-01,日,normal,302.7551867219917,-74.375,1248.0,1322.375,10
2026-02-02,月,normal,149.00763358778627,-103.56,510.1923076923077,613.7523076923077,10
2026-02-03,火,normal,-2.707692307692308,-164.8846153846154,391.6,556.4846153846154,10
2026-02-04,水,normal,69.03435114503817,-86.76923076923077,316.48,403.2492307692308,10
2026-02-05,木,normal,17.18702290076336,-299.5,540.6,840.1,10
2026-02-06,金,normal,193.90114068441065,-163.76,789.9230769230769,953.6830769230769,10
2026-02-07,土,normal,5.855513307984791,-283.52,437.48,721.0,10
2026-02-08,日,normal,-62.80988593155894,-364.88461538461536,422.88,787.7646153846154,10
2026-02-09,月,normal,-74.83650190114068,-399.64,179.17857142857142,578.8185714285714,10
2026-02-10,火,normal,-9.311787072243346,-236.0,358.84615384615387,594.8461538461538,10
2026-02-11,水,normal,113.91634980988593,-393.72,917.36,1311.08,10
2026-02-12,木,normal,13.889733840304183,-284.17857142857144,483.34615384615387,767.5247252747254,10
2026-02-13,金,normal,145.43445692883896,-135.16,497.46666666666664,632.6266666666667,10
2026-02-14,土,normal,100.38202247191012,-119.4,582.3461538461538,701.7461538461538,10
2026-02-15,日,normal,-24.146067415730336,-425.0833333333333,401.61538461538464,826.698717948718,10
2026-02-16,月,normal,-15.289473684210526,-394.36,452.1666666666667,846.5266666666666,10
2026-02-17,火,normal,71.80075187969925,-227.11111111111111,390.9642857142857,618.0753968253969,10
2026-02-18,水,normal,181.29811320754717,-138.04166666666666,433.3333333333333,571.375,10
2026-02-19,木,normal,27.818867924528302,-129.84,190.0,319.84000000000003,10
2026-02-20,金,normal,11.30566037735849,-325.2962962962963,288.5925925925926,613.8888888888889,10
2026-02-21,土,normal,-93.11698113207547,-473.64,628.375,1102.0149999999999,10
2026-02-22,日,normal,318.0452830188679,-244.92592592592592,1248.3333333333333,1493.2592592592591,10
2026-02-23,月,normal,-78.86792452830188,-476.2083333333333,193.5,669.7083333333333,10
2026-02-24,火,normal,188.36603773584906,-195.43333333333334,516.04,711.4733333333334,10
2026-02-25,水,normal,-70.27169811320755,-347.55555555555554,251.96,599.5155555555556,10
2026-02-26,木,normal,-39.47924528301887,-300.64,203.85185185185185,504.49185185185183,10
2026-02-27,金,normal,-45.656603773584905,-381.7083333333333,248.40740740740742,630.1157407407408,10
2026-02-28,土,normal,68.20769230769231,-291.3076923076923,623.1538461538462,914.4615384615386,10
2026-03-01,日,normal,59.66538461538462,-354.2608695652174,632.4583333333334,986.7192028985507,10
2026-03-02,月,normal,-10.08540925266904,-323.0769230769231,387.84375,710.9206730769231,10
2026-03-03,火,normal,136.98220640569394,-285.16,860.59375,1145.75375,10
2026-03-04,水,normal,13.743772241992882,-277.34615384615387,529.64,806.9861538461539,10
2026-03-05,木,normal,44.32384341637011,-98.03571428571429,266.8,364.8357142857143,10
2026-03-06,金,normal,-76.30960854092527,-309.59375,172.76923076923077,482.3629807692308,10
2026-03-07,土,normal,-62.65124555160142,-478.3333333333333,187.96428571428572,666.297619047619,10
2026-03-08,日,normal,55.1779359430605,-222.24,581.96875,804.20875,10
2026-03-09,月,normal,31.411347517730498,-236.03225806451613,426.52,662.5522580645161,10
2026-03-10,火,normal,85.19503546099291,-263.5357142857143,458.7037037037037,722.2394179894179,10
2026-03-11,水,normal,121.5354609929078,-350.0740740740741,467.25925925925924,817.3333333333333,10
2026-03-12,木,normal,95.44326241134752,-6.0,259.4074074074074,265.4074074074074,10
2026-03-13,金,normal,13.670212765957446,-457.10714285714283,345.258064516129,802.3652073732719,10
2026-03-14,土,normal,-61.361702127659576,-254.85185185185185,198.78571428571428,453.6375661375661,10
2026-03-15,日,normal,35.12056737588652,-416.22222222222223,417.03125,833.2534722222222,10
2026-03-16,月,normal,12.091549295774648,-162.1290322580645,172.84615384615384,334.9751861042183,10
2026-03-17,火,normal,45.381625441696116,-199.03571428571428,453.037037037037,652.0727513227513,10
2026-03-18,水,normal,2.392226148409894,-408.16,479.65625,887.8162500000001,10
2026-03-19,木,normal,90.37455830388693,-174.03703703703704,292.10714285714283,466.14417989417984,10
2026-03-20,金,normal,17.14487632508834,-350.53125,233.53846153846155,584.0697115384615,10
2026-03-21,土,normal,-26.374558303886925,-419.5,249.96296296296296,669.4629629629629,10
2026-03-22,日,normal,84.03886925795052,-287.51612903225805,384.5483870967742,672.0645161290322,10
2026-03-23,月,normal,21.633217993079583,-355.82142857142856,454.9259259259259,810.7473544973545,10
2026-03-24,火,normal,134.40138408304497,-57.642857142857146,421.14814814814815,478.7910052910053,10
2026-03-25,水,normal,-18.600694444444443,-223.96774193548387,333.4074074074074,557.3751493428913,10
2026-03-26,木,normal,-3.361111111111111,-201.40740740740742,358.42424242424244,559.8316498316499,10
2026-03-27,金,normal,-2.1145833333333335,-314.64285714285717,250.86206896551724,565.5049261083744,10
2026-03-28,土,normal,-70.80555555555556,-549.8275862068965,369.24,919.0675862068965,10
2026-03-29,日,normal,89.94444444444444,-413.10714285714283,391.84,804.9471428571428,10
2026-03-30,月,normal,19.65277777777778,-341.1034482758621,486.0,827.1034482758621,10
2026-03-31,火,normal,84.47222222222223,-293.24242424242425,588.4193548387096,881.6617790811339,10
2026-04-01,水,normal,23.166666666666668,-243.82758620689654,277.04,520.8675862068966,10
2026-04-02,木,normal,-148.01736111111111,-384.85714285714283,116.12903225806451,500.98617511520735,10
2026-04-03,金,normal,-36.635416666666664,-257.4074074074074,592.08,849.4874074074074,10
2026-04-04,土,normal,286.4375,-42.51851851851852,557.25,599.7685185185185,10
2026-04-05,日,normal,-10.368055555555555,-329.57142857142856,483.7586206896552,813.3300492610838,10
2026-04-06,月,normal,-10.805460750853243,-342.0,253.71428571428572,595.7142857142858,10
2026-04-07,火,normal,-45.97945205479452,-285.03333333333336,169.24137931034483,454.2747126436782,10
2026-04-08,水,normal,-32.74315068493151,-183.41176470588235,659.6666666666666,843.078431372549,10
2026-04-09,木,normal,52.886986301369866,-283.18518518518516,241.22222222222223,524.4074074074074,10
2026-04-10,金,normal,7.595890410958904,-350.9259259259259,364.23333333333335,715.1592592592592,10
2026-04-11,土,normal,24.171232876712327,-588.3703703703703,588.2333333333333,1176.6037037037036,10
2026-04-12,日,normal,192.79794520547946,-96.96296296296296,440.8965517241379,537.8595146871008,10
2026-04-13,月,normal,14.64041095890411,-130.6875,249.86666666666667,380.5541666666667,10
2026-04-14,火,normal,121.50342465753425,-258.79411764705884,522.2222222222222,781.016339869281,10
2026-04-15,水,normal,79.85616438356165,-143.86666666666667,345.0833333333333,488.95,10
2026-04-16,木,normal,-87.42465753424658,-442.1470588235294,434.55555555555554,876.7026143790849,10
2026-04-17,金,normal,23.03082191780822,-176.40740740740742,343.06666666666666,519.4740740740741,10
2026-04-18,土,normal,13.304794520547945,-244.06666666666666,477.0689655172414,721.135632183908,10
2026-04-19,日,normal,45.25,-153.32258064516128,343.6296296296296,496.9522102747909,10
2026-04-20,月,normal,-74.32986111111111,-421.8529411764706,304.9642857142857,726.8172268907563,10
2026-04-21,火,normal,36.87847222222222,-281.80645161290323,325.6551724137931,607.4616240266963,10
2026-04-22,水,normal,23.35763888888889,-287.7037037037037,288.94117647058823,576.644880174292,10
2026-04-23,木,normal,113.26388888888889,-142.96428571428572,406.13793103448273,549.1022167487685,10
2026-04-24,金,normal,-73.44444444444444,-366.3529411764706,192.30434782608697,558.6572890025576,10
2026-04-25,土,normal,-51.84722222222222,-258.2258064516129,239.0,497.2258064516129,10
2026-04-26,日,normal,134.6875,-269.1666666666667,542.7307692307693,811.897435897436,10
2026-04-27,月,normal,-15.177083333333334,-301.741935483871,200.13793103448276,501.87986651835377,10
2026-04-28,火,normal,7.34375,-299.1304347826087,401.5,700.6304347826087,10
2026-04-29,水,normal,-143.99305555555554,-459.14814814814815,446.8695652173913,906.0177133655395,10
2026-04-30,木,normal,80.55902777777777,-357.0,373.7741935483871,730.7741935483871,10
2026-05-01,金,normal,-1.4166666666666667,-201.69565217391303,175.1290322580645,376.8246844319775,10
2026-05-02,土,normal,5.315972222222222,-299.1290322580645,399.65384615384613,698.7828784119106,10
2026-05-03,日,normal,-45.24305555555556,-455.11538461538464,223.17241379310346,678.2877984084881,10
2026-05-04,月,normal,-113.15277777777777,-513.448275862069,84.51724137931035,597.9655172413793,10
2026-05-05,火,normal,19.62847222222222,-452.38709677419354,536.2666666666667,988.6537634408602,10
2026-05-06,水,normal,39.03819444444444,-249.61290322580646,467.9130434782609,717.5259467040673,10
2026-05-07,木,normal,44.208333333333336,-313.4642857142857,296.15384615384613,609.6181318681319,10
2026-05-08,金,normal,76.67013888888889,-296.3225806451613,411.02941176470586,707.3519924098671,10
2026-05-09,土,normal,14.034722222222221,-317.741935483871,246.91304347826087,564.6549789621318,10
2026-05-10,日,normal,59.97222222222222,-264.5217391304348,317.85714285714283,582.3788819875776,10
2026-05-11,月,normal,102.16304347826087,-267.9,564.5833333333334,832.4833333333333,10
2026-05-12,火,normal,58.18115942028985,-202.66666666666666,300.67857142857144,503.3452380952381,10
2026-05-13,水,normal,8.18840579710145,-303.8076923076923,597.2083333333334,901.0160256410256,10
2026-05-14,木,normal,18.384057971014492,-225.28571428571428,394.1111111111111,619.3968253968253,10
2026-05-15,金,normal,78.84420289855072,-415.0357142857143,474.55555555555554,889.5912698412699,10
2026-05-16,土,normal,246.6290909090909,-131.2,880.6538461538462,1011.8538461538462,10
2026-05-17,日,normal,207.49454545454546,-161.5,653.4,814.9,10
2026-05-18,月,normal,-40.374545454545455,-250.22222222222223,156.96666666666667,407.18888888888887,10
2026-05-19,火,normal,32.95019157088122,-284.0,294.85714285714283,578.8571428571429,10
2026-05-20,水,normal,-7.265454545454546,-244.03333333333333,206.14814814814815,450.18148148148146,10
2026-05-21,木,normal,29.970909090909092,-299.9166666666667,219.33333333333334,519.25,10
2026-05-22,金,normal,201.79636363636362,-454.5,897.0,1351.5,10
2026-05-23,土,normal,114.25454545454545,-175.45833333333334,628.48,803.9383333333334,10
